Nitrogen,Phosphorus,Potassium,Temperature,Rainfall,pH,Soil_color,Crop,Fertilizer
115,70,65,20,500,8,Black,Cotton,DAP
120,70,65,20,500,8,Black,Cotton,DAP
100,75,70,25,600,8.5,Black,Cotton,DAP
105,75,70,25,600,8.5,Black,Cotton,DAP
110,75,70,25,600,8.5,Black,Cotton,DAP
115,75,70,25,600,8.5,Black,Cotton,DAP
120,75,70,25,600,8.5,Black,Cotton,DAP
100,80,75,30,500,7.5,Black,Cotton,DAP
105,80,75,30,500,7.5,Black,Cotton,DAP
110,80,75,30,500,7.5,Black,Cotton,DAP
115,80,75,30,500,7.5,Black,Cotton,DAP
120,80,75,30,500,7.5,Black,Cotton,DAP
50,30,20,20,600,6.5,Red,Jowar,10:26:26 NPK
55,30,20,20,600,6.5,Red,Jowar,10:26:26 NPK
60,30,20,20,600,6.5,Red,Jowar,10:26:26 NPK
50,35,25,25,700,7,Red,Jowar,10:26:26 NPK
55,35,25,25,700,7,Red,Jowar,10:26:26 NPK
60,35,25,25,700,7,Red,Jowar,10:26:26 NPK
50,40,30,30,600,7.5,Red,Jowar,10:26:26 NPK
55,40,30,30,600,7.5,Red,Jowar,10:26:26 NPK
60,40,30,30,600,7.5,Red,Jowar,10:26:26 NPK
50,30,25,20,700,6.5,Red,Jowar,Urea
55,30,25,20,700,6.5,Red,Jowar,Urea
60,30,25,20,700,6.5,Red,Jowar,Urea
50,35,30,25,600,7,Red,Jowar,Urea
55,35,30,25,600,7,Red,Jowar,Urea
60,35,30,25,600,7,Red,Jowar,Urea
50,40,20,30,700,7.5,Red,Jowar,Urea
55,40,20,30,700,7.5,Red,Jowar,Urea
60,40,20,30,700,7.5,Red,Jowar,Urea
50,30,30,20,600,6.5,Red,Jowar,SSP
55,30,30,20,600,6.5,Red,Jowar,SSP
60,30,30,20,600,6.5,Red,Jowar,SSP
50,35,20,25,700,7,Red,Jowar,SSP
55,35,20,25,700,7,Red,Jowar,SSP
60,35,20,25,700,7,Red,Jowar,SSP
50,40,25,30,600,7.5,Red,Jowar,SSP
55,40,25,30,600,7.5,Red,Jowar,SSP
60,40,25,30,600,7.5,Red,Jowar,SSP
60,40,40,15,500,6,Red,Wheat,19:19:19 NPK
65,40,40,15,500,6,Red,Wheat,19:19:19 NPK
70,40,40,15,500,6,Red,Wheat,19:19:19 NPK
75,40,40,15,500,6,Red,Wheat,19:19:19 NPK
80,40,40,15,500,6,Red,Wheat,19:19:19 NPK
60,45,45,20,600,6.5,Red,Wheat,19:19:19 NPK
65,45,45,20,600,6.5,Red,Wheat,19:19:19 NPK
70,45,45,20,600,6.5,Red,Wheat,19:19:19 NPK
75,45,45,20,600,6.5,Red,Wheat,19:19:19 NPK
80,45,45,20,600,6.5,Red,Wheat,19:19:19 NPK
60,50,50,25,500,7,Red,Wheat,19:19:19 NPK
65,50,50,25,500,7,Red,Wheat,19:19:19 NPK
70,50,50,25,500,7,Red,Wheat,19:19:19 NPK
75,50,50,25,500,7,Red,Wheat,19:19:19 NPK
80,50,50,25,500,7,Red,Wheat,19:19:19 NPK
60,55,55,30,600,7.5,Red,Wheat,19:19:19 NPK
65,55,55,30,600,7.5,Red,Wheat,19:19:19 NPK
70,55,55,30,600,7.5,Red,Wheat,19:19:19 NPK
75,55,55,30,600,7.5,Red,Wheat,19:19:19 NPK
80,55,55,30,600,7.5,Red,Wheat,19:19:19 NPK
60,60,60,15,500,6,Red,Wheat,19:19:19 NPK
65,60,60,15,500,6,Red,Wheat,19:19:19 NPK
70,60,60,15,500,6,Red,Wheat,19:19:19 NPK
75,60,60,15,500,6,Red,Wheat,19:19:19 NPK
80,60,60,15,500,6,Red,Wheat,19:19:19 NPK
60,40,45,20,600,6.5,Red,Wheat,Urea
65,40,45,20,600,6.5,Red,Wheat,Urea
70,40,45,20,600,6.5,Red,Wheat,Urea
75,40,45,20,600,6.5,Red,Wheat,Urea
80,40,45,20,600,6.5,Red,Wheat,Urea
60,45,50,25,500,7,Red,Wheat,Urea
65,45,50,25,500,7,Red,Wheat,Urea
70,45,50,25,500,7,Red,Wheat,Urea
75,45,50,25,500,7,Red,Wheat,Urea
80,45,50,25,500,7,Red,Wheat,Urea
60,50,55,30,600,7.5,Red,Wheat,Urea
65,50,55,30,600,7.5,Red,Wheat,Urea
70,50,55,30,600,7.5,Red,Wheat,Urea
75,50,55,30,600,7.5,Red,Wheat,Urea
80,50,55,30,600,7.5,Red,Wheat,Urea
60,55,60,15,500,6,Red,Wheat,Urea
65,55,60,15,500,6,Red,Wheat,Urea
70,55,60,15,500,6,Red,Wheat,Urea
75,55,60,15,500,6,Red,Wheat,Urea
80,55,60,15,500,6,Red,Wheat,Urea
60,60,40,20,600,6.5,Red,Wheat,Urea
65,60,40,20,600,6.5,Red,Wheat,Urea
70,60,40,20,600,6.5,Red,Wheat,Urea
75,60,40,20,600,6.5,Red,Wheat,Urea
80,60,40,20,600,6.5,Red,Wheat,Urea
60,40,50,25,500,7,Red,Wheat,19:19:19 NPK
65,40,50,25,500,7,Red,Wheat,19:19:19 NPK
70,40,50,25,500,7,Red,Wheat,19:19:19 NPK
75,40,50,25,500,7,Red,Wheat,19:19:19 NPK
80,40,50,25,500,7,Red,Wheat,19:19:19 NPK
60,45,55,30,600,7.5,Red,Wheat,19:19:19 NPK
65,45,55,30,600,7.5,Red,Wheat,19:19:19 NPK
70,45,55,30,600,7.5,Red,Wheat,19:19:19 NPK
75,45,55,30,600,7.5,Red,Wheat,19:19:19 NPK
80,45,55,30,600,7.5,Red,Wheat,19:19:19 NPK
60,50,60,15,500,6,Red,Wheat,19:19:19 NPK
65,50,60,15,500,6,Red,Wheat,19:19:19 NPK
70,50,60,15,500,6,Red,Wheat,19:19:19 NPK
75,50,60,15,500,6,Red,Wheat,19:19:19 NPK
80,50,60,15,500,6,Red,Wheat,19:19:19 NPK
60,55,40,20,600,6.5,Red,Wheat,19:19:19 NPK
65,55,40,20,600,6.5,Red,Wheat,19:19:19 NPK
70,55,40,20,600,6.5,Red,Wheat,19:19:19 NPK
75,55,40,20,600,6.5,Red,Wheat,19:19:19 NPK
80,55,40,20,600,6.5,Red,Wheat,19:19:19 NPK
60,60,45,25,500,7,Red,Wheat,19:19:19 NPK
65,60,45,25,500,7,Red,Wheat,19:19:19 NPK
70,60,45,25,500,7,Red,Wheat,19:19:19 NPK
75,60,45,25,500,7,Red,Wheat,19:19:19 NPK
80,60,45,25,500,7,Red,Wheat,19:19:19 NPK
60,40,55,30,600,7.5,Red,Wheat,Urea
65,40,55,30,600,7.5,Red,Wheat,Urea
70,40,55,30,600,7.5,Red,Wheat,Urea
75,40,55,30,600,7.5,Red,Wheat,Urea
80,40,55,30,600,7.5,Red,Wheat,Urea
60,45,60,15,500,6,Red,Wheat,Urea
65,45,60,15,500,6,Red,Wheat,Urea
70,45,60,15,500,6,Red,Wheat,Urea
75,45,60,15,500,6,Red,Wheat,Urea
80,45,60,15,500,6,Red,Wheat,Urea
60,50,40,20,600,6.5,Red,Wheat,Urea
65,50,40,20,600,6.5,Red,Wheat,Urea
70,50,40,20,600,6.5,Red,Wheat,Urea
75,50,40,20,600,6.5,Red,Wheat,Urea
80,50,40,20,600,6.5,Red,Wheat,Urea
60,55,45,25,500,7,Red,Wheat,Urea
65,55,45,25,500,7,Red,Wheat,Urea
70,55,45,25,500,7,Red,Wheat,Urea
75,55,45,25,500,7,Red,Wheat,Urea
80,55,45,25,500,7,Red,Wheat,Urea
60,60,50,30,600,7.5,Red,Wheat,Urea
65,60,50,30,600,7.5,Red,Wheat,Urea
70,60,50,30,600,7.5,Red,Wheat,Urea
75,60,50,30,600,7.5,Red,Wheat,Urea
80,60,50,30,600,7.5,Red,Wheat,Urea
60,40,60,15,500,6,Red,Wheat,19:19:19 NPK
65,40,60,15,500,6,Red,Wheat,19:19:19 NPK
70,40,60,15,500,6,Red,Wheat,19:19:19 NPK
75,40,60,15,500,6,Red,Wheat,19:19:19 NPK
80,40,60,15,500,6,Red,Wheat,19:19:19 NPK
60,45,40,20,600,6.5,Red,Wheat,19:19:19 NPK
65,45,40,20,600,6.5,Red,Wheat,19:19:19 NPK
70,45,40,20,600,6.5,Red,Wheat,19:19:19 NPK
75,45,40,20,600,6.5,Red,Wheat,19:19:19 NPK
80,45,40,20,600,6.5,Red,Wheat,19:19:19 NPK
60,50,45,25,500,7,Red,Wheat,19:19:19 NPK
65,50,45,25,500,7,Red,Wheat,19:19:19 NPK
70,50,45,25,500,7,Red,Wheat,19:19:19 NPK
75,50,45,25,500,7,Red,Wheat,19:19:19 NPK
80,50,45,25,500,7,Red,Wheat,19:19:19 NPK
60,55,50,30,600,7.5,Red,Wheat,19:19:19 NPK
65,55,50,30,600,7.5,Red,Wheat,19:19:19 NPK
70,55,50,30,600,7.5,Red,Wheat,19:19:19 NPK
75,55,50,30,600,7.5,Red,Wheat,19:19:19 NPK
80,55,50,30,600,7.5,Red,Wheat,19:19:19 NPK
60,60,55,15,500,6,Red,Wheat,19:19:19 NPK
65,60,55,15,500,6,Red,Wheat,19:19:19 NPK
70,60,55,15,500,6,Red,Wheat,19:19:19 NPK
75,60,55,15,500,6,Red,Wheat,19:19:19 NPK
80,60,55,15,500,6,Red,Wheat,19:19:19 NPK
120,60,60,20,1000,6.5,Black,Sugarcane,Urea
125,60,60,20,1000,6.5,Black,Sugarcane,Urea
130,60,60,20,1000,6.5,Black,Sugarcane,Urea
135,60,60,20,1000,6.5,Black,Sugarcane,Urea
140,60,60,20,1000,6.5,Black,Sugarcane,Urea
145,60,60,20,1000,6.5,Black,Sugarcane,Urea
150,60,60,20,1000,6.5,Black,Sugarcane,Urea
120,65,65,25,1100,7,Black,Sugarcane,Urea
125,65,65,25,1100,7,Black,Sugarcane,Urea
130,65,65,25,1100,7,Black,Sugarcane,Urea
135,65,65,25,1100,7,Black,Sugarcane,Urea
140,65,65,25,1100,7,Black,Sugarcane,Urea
145,65,65,25,1100,7,Black,Sugarcane,Urea
150,65,65,25,1100,7,Black,Sugarcane,Urea
120,70,70,30,1200,7.5,Black,Sugarcane,Urea
125,70,70,30,1200,7.5,Black,Sugarcane,Urea
130,70,70,30,1200,7.5,Black,Sugarcane,Urea
135,70,70,30,1200,7.5,Black,Sugarcane,Urea
140,70,70,30,1200,7.5,Black,Sugarcane,Urea
145,70,70,30,1200,7.5,Black,Sugarcane,Urea
150,70,70,30,1200,7.5,Black,Sugarcane,Urea
120,75,75,35,1000,8,Black,Sugarcane,Urea
125,75,75,35,1000,8,Black,Sugarcane,Urea
130,75,75,35,1000,8,Black,Sugarcane,Urea
135,75,75,35,1000,8,Black,Sugarcane,Urea
140,75,75,35,1000,8,Black,Sugarcane,Urea
145,75,75,35,1000,8,Black,Sugarcane,Urea
150,75,75,35,1000,8,Black,Sugarcane,Urea
120,80,80,20,1100,8.5,Black,Sugarcane,Urea
125,80,80,20,1100,8.5,Black,Sugarcane,Urea
130,80,80,20,1100,8.5,Black,Sugarcane,Urea
135,80,80,20,1100,8.5,Black,Sugarcane,Urea
140,80,80,20,1100,8.5,Black,Sugarcane,Urea
145,80,80,20,1100,8.5,Black,Sugarcane,Urea
150,80,80,20,1100,8.5,Black,Sugarcane,DAP
120,60,65,25,1200,6.5,Black,Sugarcane,DAP
125,60,65,25,1200,6.5,Black,Sugarcane,DAP
130,60,65,25,1200,6.5,Black,Sugarcane,DAP
135,60,65,25,1200,6.5,Black,Sugarcane,DAP
140,60,65,25,1200,6.5,Black,Sugarcane,DAP
145,60,65,25,1200,6.5,Black,Sugarcane,DAP
150,60,65,25,1200,6.5,Black,Sugarcane,DAP
120,65,70,30,1000,7,Black,Sugarcane,DAP
125,65,70,30,1000,7,Black,Sugarcane,DAP
130,65,70,30,1000,7,Black,Sugarcane,DAP
135,65,70,30,1000,7,Black,Sugarcane,DAP
140,65,70,30,1000,7,Black,Sugarcane,DAP
145,65,70,30,1000,7,Black,Sugarcane,DAP
150,65,70,30,1000,7,Black,Sugarcane,DAP
120,70,75,35,1100,7.5,Black,Sugarcane,DAP
125,70,75,35,1100,7.5,Black,Sugarcane,DAP
130,70,75,35,1100,7.5,Black,Sugarcane,DAP
135,70,75,35,1100,7.5,Black,Sugarcane,DAP
140,70,75,35,1100,7.5,Black,Sugarcane,DAP
145,70,75,35,1100,7.5,Black,Sugarcane,DAP
150,70,75,35,1100,7.5,Black,Sugarcane,DAP
120,75,80,20,1200,8,Black,Sugarcane,DAP
125,75,80,20,1200,8,Black,Sugarcane,DAP
130,75,80,20,1200,8,Black,Sugarcane,DAP
135,75,80,20,1200,8,Black,Sugarcane,DAP
140,75,80,20,1200,8,Black,Sugarcane,DAP
145,75,80,20,1200,8,Black,Sugarcane,DAP
150,75,80,20,1200,8,Black,Sugarcane,DAP
120,80,60,25,1000,8.5,Black,Sugarcane,DAP
125,80,60,25,1000,8.5,Black,Sugarcane,DAP
130,80,60,25,1000,8.5,Black,Sugarcane,DAP
135,80,60,25,1000,8.5,Black,Sugarcane,DAP
140,80,60,25,1000,8.5,Black,Sugarcane,DAP
145,80,60,25,1000,8.5,Black,Sugarcane,DAP
150,80,60,25,1000,8.5,Black,Sugarcane,DAP
120,60,70,30,1100,6.5,Black,Sugarcane,MOP
125,60,70,30,1100,6.5,Black,Sugarcane,MOP
130,60,70,30,1100,6.5,Black,Sugarcane,MOP
135,60,70,30,1100,6.5,Black,Sugarcane,MOP
140,60,70,30,1100,6.5,Black,Sugarcane,MOP
145,60,70,30,1100,6.5,Black,Sugarcane,MOP
150,60,70,30,1100,6.5,Black,Sugarcane,MOP
120,65,75,35,1200,7,Black,Sugarcane,MOP
125,65,75,35,1200,7,Black,Sugarcane,MOP
130,65,75,35,1200,7,Black,Sugarcane,MOP
135,65,75,35,1200,7,Black,Sugarcane,MOP
140,65,75,35,1200,7,Black,Sugarcane,MOP
145,65,75,35,1200,7,Black,Sugarcane,MOP
150,65,75,35,1200,7,Black,Sugarcane,MOP
120,70,80,20,1000,7.5,Black,Sugarcane,MOP
125,70,80,20,1000,7.5,Black,Sugarcane,MOP
130,70,80,20,1000,7.5,Black,Sugarcane,MOP
135,70,80,20,1000,7.5,Black,Sugarcane,MOP
140,70,80,20,1000,7.5,Black,Sugarcane,MOP
145,70,80,20,1000,7.5,Black,Sugarcane,MOP
150,70,80,20,1000,7.5,Black,Sugarcane,MOP
120,75,60,25,1100,8,Black,Sugarcane,MOP
125,75,60,25,1100,8,Black,Sugarcane,MOP
130,75,60,25,1100,8,Black,Sugarcane,MOP
135,75,60,25,1100,8,Black,Sugarcane,MOP
140,75,60,25,1100,8,Black,Sugarcane,MOP
145,75,60,25,1100,8,Black,Sugarcane,MOP
150,75,60,25,1100,8,Black,Sugarcane,MOP
120,80,65,30,1200,8.5,Black,Sugarcane,MOP
125,80,65,30,1200,8.5,Black,Sugarcane,MOP
130,80,65,30,1200,8.5,Black,Sugarcane,MOP
135,80,65,30,1200,8.5,Black,Sugarcane,MOP
140,80,65,30,1200,8.5,Black,Sugarcane,MOP
145,80,65,30,1200,8.5,Black,Sugarcane,MOP
150,80,65,30,1200,8.5,Black,Sugarcane,MOP
120,60,75,35,1000,6.5,Black,Sugarcane,MOP
125,60,75,35,1000,6.5,Black,Sugarcane,MOP
130,60,75,35,1000,6.5,Black,Sugarcane,MOP
135,60,75,35,1000,6.5,Black,Sugarcane,MOP
140,60,75,35,1000,6.5,Black,Sugarcane,MOP
145,60,75,35,1000,6.5,Black,Sugarcane,MOP
150,60,75,35,1000,6.5,Black,Sugarcane,MOP
120,65,80,20,1100,7,Black,Sugarcane,MOP
125,65,80,20,1100,7,Black,Sugarcane,MOP
130,65,80,20,1100,7,Black,Sugarcane,MOP
135,65,80,20,1100,7,Black,Sugarcane,MOP
140,65,80,20,1100,7,Black,Sugarcane,MOP
145,65,80,20,1100,7,Black,Sugarcane,MOP
150,65,80,20,1100,7,Black,Sugarcane,MOP
120,70,60,25,1200,7.5,Black,Sugarcane,MOP
125,70,60,25,1200,7.5,Black,Sugarcane,MOP
130,70,60,25,1200,7.5,Black,Sugarcane,MOP
135,70,60,25,1200,7.5,Black,Sugarcane,MOP
140,70,60,25,1200,7.5,Black,Sugarcane,MOP
145,70,60,25,1200,7.5,Black,Sugarcane,MOP
150,70,60,25,1200,7.5,Black,Sugarcane,MOP
120,75,65,30,1000,8,Black,Sugarcane,MOP
125,75,65,30,1000,8,Black,Sugarcane,MOP
130,75,65,30,1000,8,Black,Sugarcane,MOP
135,75,65,30,1000,8,Black,Sugarcane,MOP
140,75,65,30,1000,8,Black,Sugarcane,MOP
145,75,65,30,1000,8,Black,Sugarcane,MOP
150,75,65,30,1000,8,Black,Sugarcane,MOP
120,80,70,35,1100,8.5,Black,Sugarcane,MOP
125,80,70,35,1100,8.5,Black,Sugarcane,MOP
130,80,70,35,1100,8.5,Black,Sugarcane,MOP
135,80,70,35,1100,8.5,Black,Sugarcane,MOP
140,80,70,35,1100,8.5,Black,Sugarcane,MOP
145,80,70,35,1100,8.5,Black,Sugarcane,MOP
150,80,70,35,1100,8.5,Black,Sugarcane,MOP
120,60,80,20,1200,6.5,Black,Sugarcane,MOP
125,60,80,20,1200,6.5,Black,Sugarcane,MOP
130,60,80,20,1200,6.5,Black,Sugarcane,MOP
135,60,80,20,1200,6.5,Black,Sugarcane,MOP
140,60,80,20,1200,6.5,Black,Sugarcane,MOP
145,60,80,20,1200,6.5,Black,Sugarcane,MOP
150,60,80,20,1200,6.5,Black,Sugarcane,MOP
120,65,60,25,1000,7,Black,Sugarcane,MOP
125,65,60,25,1000,7,Black,Sugarcane,MOP
130,65,60,25,1000,7,Black,Sugarcane,MOP
135,65,60,25,1000,7,Black,Sugarcane,MOP
140,65,60,25,1000,7,Black,Sugarcane,MOP
145,65,60,25,1000,7,Black,Sugarcane,MOP
150,65,60,25,1000,7,Black,Sugarcane,MOP
120,70,65,30,1100,7.5,Black,Sugarcane,MOP
125,70,65,30,1100,7.5,Black,Sugarcane,MOP
130,70,65,30,1100,7.5,Black,Sugarcane,MOP
135,70,65,30,1100,7.5,Black,Sugarcane,MOP
140,70,65,30,1100,7.5,Black,Sugarcane,MOP
145,70,65,30,1100,7.5,Black,Sugarcane,MOP
150,70,65,30,1100,7.5,Black,Sugarcane,MOP
120,75,70,35,1200,8,Black,Sugarcane,MOP
125,75,70,35,1200,8,Black,Sugarcane,MOP
130,75,70,35,1200,8,Black,Sugarcane,MOP
135,75,70,35,1200,8,Black,Sugarcane,MOP
140,75,70,35,1200,8,Black,Sugarcane,MOP
145,75,70,35,1200,8,Black,Sugarcane,MOP
150,75,70,35,1200,8,Black,Sugarcane,MOP
120,80,75,20,1000,8.5,Black,Sugarcane,MOP
125,80,75,20,1000,8.5,Black,Sugarcane,MOP
130,80,75,20,1000,8.5,Black,Sugarcane,MOP
135,80,75,20,1000,8.5,Black,Sugarcane,MOP
140,80,75,20,1000,8.5,Black,Sugarcane,MOP
145,80,75,20,1000,8.5,Black,Sugarcane,MOP
150,80,75,20,1000,8.5,Black,Sugarcane,MOP
20,40,20,25,600,6,Black,Groundnut,Chilated Micronutrient
25,40,20,25,600,6,Black,Groundnut,Chilated Micronutrient
30,40,20,25,600,6,Black,Groundnut,Chilated Micronutrient
20,45,25,30,700,6.5,Black,Groundnut,Chilated Micronutrient
25,45,25,30,700,6.5,Black,Groundnut,Chilated Micronutrient
30,45,25,30,700,6.5,Black,Groundnut,Chilated Micronutrient
20,50,30,25,800,7,Black,Groundnut,Chilated Micronutrient
25,50,30,25,800,7,Black,Groundnut,Chilated Micronutrient
30,50,30,25,800,7,Black,Groundnut,Chilated Micronutrient
20,55,35,30,600,7.5,Black,Groundnut,Chilated Micronutrient
25,55,35,30,600,7.5,Black,Groundnut,Chilated Micronutrient
30,55,35,30,600,7.5,Black,Groundnut,Chilated Micronutrient
20,60,40,25,700,6,Black,Groundnut,Chilated Micronutrient
25,60,40,25,700,6,Black,Groundnut,Chilated Micronutrient
30,60,40,25,700,6,Black,Groundnut,Chilated Micronutrient
20,40,25,30,800,6.5,Black,Groundnut,SSP
25,40,25,30,800,6.5,Black,Groundnut,SSP
30,40,25,30,800,6.5,Black,Groundnut,SSP
20,45,30,25,600,7,Black,Groundnut,SSP
25,45,30,25,600,7,Black,Groundnut,SSP
30,45,30,25,600,7,Black,Groundnut,SSP
20,50,35,30,700,7.5,Black,Groundnut,SSP
25,50,35,30,700,7.5,Black,Groundnut,SSP
30,50,35,30,700,7.5,Black,Groundnut,SSP
20,55,40,25,800,6.5,Black,Groundnut,SSP
25,55,40,25,800,6.5,Black,Groundnut,SSP
30,55,40,25,800,6.5,Black,Groundnut,SSP
20,60,20,30,600,7,Black,Groundnut,SSP
25,60,20,30,600,7,Black,Groundnut,SSP
30,60,20,30,600,7,Black,Groundnut,SSP
20,40,30,25,700,7.5,Black,Groundnut,Chilated Micronutrient
25,40,30,25,700,7.5,Black,Groundnut,Chilated Micronutrient
30,40,30,25,700,7.5,Black,Groundnut,Chilated Micronutrient
20,45,35,30,800,6,Black,Groundnut,Chilated Micronutrient
25,45,35,30,800,6,Black,Groundnut,Chilated Micronutrient
30,45,35,30,800,6,Black,Groundnut,Chilated Micronutrient
20,50,40,25,600,7,Black,Groundnut,Chilated Micronutrient
25,50,40,25,600,7,Black,Groundnut,Chilated Micronutrient
30,50,40,25,600,7,Black,Groundnut,Chilated Micronutrient
20,55,20,30,700,7.5,Black,Groundnut,Chilated Micronutrient
25,55,20,30,700,7.5,Black,Groundnut,Chilated Micronutrient
30,55,20,30,700,7.5,Black,Groundnut,Chilated Micronutrient
20,60,25,25,800,6,Black,Groundnut,Chilated Micronutrient
25,60,25,25,800,6,Black,Groundnut,Chilated Micronutrient
30,60,25,25,800,6,Black,Groundnut,Chilated Micronutrient
20,40,35,30,600,6.5,Black,Groundnut,SSP
25,40,35,30,600,6.5,Black,Groundnut,SSP
30,40,35,30,600,6.5,Black,Groundnut,SSP
20,45,40,25,700,7.5,Black,Groundnut,SSP
25,45,40,25,700,7.5,Black,Groundnut,SSP
30,45,40,25,700,7.5,Black,Groundnut,SSP
20,50,20,30,800,6,Black,Groundnut,SSP
25,50,20,30,800,6,Black,Groundnut,SSP
30,50,20,30,800,6,Black,Groundnut,SSP
20,55,25,25,600,6.5,Black,Groundnut,SSP
25,55,25,25,600,6.5,Black,Groundnut,SSP
30,55,25,25,600,6.5,Black,Groundnut,SSP
20,60,30,30,700,7,Black,Groundnut,SSP
25,60,30,30,700,7,Black,Groundnut,SSP
30,60,30,30,700,7,Black,Groundnut,SSP
20,40,40,25,800,6,Black,Groundnut,Chilated Micronutrient
25,40,40,25,800,6,Black,Groundnut,Chilated Micronutrient
30,40,40,25,800,6,Black,Groundnut,Chilated Micronutrient
20,45,20,30,600,6.5,Black,Groundnut,Chilated Micronutrient
25,45,20,30,600,6.5,Black,Groundnut,Chilated Micronutrient
30,45,20,30,600,6.5,Black,Groundnut,Chilated Micronutrient
20,50,25,25,700,7.5,Black,Groundnut,Chilated Micronutrient
25,50,25,25,700,7.5,Black,Groundnut,Chilated Micronutrient
30,50,25,25,700,7.5,Black,Groundnut,Chilated Micronutrient
20,55,30,30,800,6,Black,Groundnut,Chilated Micronutrient
25,55,30,30,800,6,Black,Groundnut,Chilated Micronutrient
30,55,30,30,800,6,Black,Groundnut,Chilated Micronutrient
20,60,35,20,600,6.5,Black,Groundnut,Chilated Micronutrient
25,60,35,20,600,6.5,Black,Groundnut,Chilated Micronutrient
30,60,35,20,600,6.5,Black,Groundnut,Chilated Micronutrient
40,30,20,20,300,6,Black,Soybean,Urea
45,30,20,20,300,6,Black,Soybean,Urea
50,30,20,20,300,6,Black,Soybean,Urea
55,30,20,20,300,6,Black,Soybean,Urea
60,30,20,20,300,6,Black,Soybean,Urea
40,35,25,25,400,6.5,Black,Soybean,Urea
45,35,25,25,400,6.5,Black,Soybean,Urea
50,35,25,25,400,6.5,Black,Soybean,Urea
55,35,25,25,400,6.5,Black,Soybean,Urea
60,35,25,25,400,6.5,Black,Soybean,Urea
40,40,30,30,300,7,Black,Soybean,Urea
45,40,30,30,300,7,Black,Soybean,Urea
50,40,30,30,300,7,Black,Soybean,Urea
55,40,30,30,300,7,Black,Soybean,Urea
60,40,30,30,300,7,Black,Soybean,Urea
40,30,25,20,400,6,Black,Soybean,20:20:20 NPK
45,30,25,20,400,6,Black,Soybean,20:20:20 NPK
50,30,25,20,400,6,Black,Soybean,20:20:20 NPK
55,30,25,20,400,6,Black,Soybean,20:20:20 NPK
60,30,25,20,400,6,Black,Soybean,20:20:20 NPK
40,35,30,25,300,6.5,Black,Soybean,20:20:20 NPK
45,35,30,25,300,6.5,Black,Soybean,20:20:20 NPK
50,35,30,25,300,6.5,Black,Soybean,20:20:20 NPK
55,35,30,25,300,6.5,Black,Soybean,20:20:20 NPK
60,35,30,25,300,6.5,Black,Soybean,20:20:20 NPK
40,40,20,30,400,7,Black,Soybean,20:20:20 NPK
45,40,20,30,400,7,Black,Soybean,20:20:20 NPK
50,40,20,30,400,7,Black,Soybean,20:20:20 NPK
55,40,20,30,400,7,Black,Soybean,20:20:20 NPK
60,40,20,30,400,7,Black,Soybean,20:20:20 NPK
40,30,30,20,300,6,Black,Soybean,SSP
45,30,30,20,300,6,Black,Soybean,SSP
50,30,30,20,300,6,Black,Soybean,SSP
55,30,30,20,300,6,Black,Soybean,SSP
60,30,30,20,300,6,Black,Soybean,SSP
40,35,20,25,400,6.5,Black,Soybean,SSP
45,35,20,25,400,6.5,Black,Soybean,SSP
50,35,20,25,400,6.5,Black,Soybean,SSP
55,35,20,25,400,6.5,Black,Soybean,SSP
60,35,20,25,400,6.5,Black,Soybean,SSP
40,40,25,30,300,7,Black,Soybean,SSP
45,40,25,30,300,7,Black,Soybean,SSP
50,40,25,30,300,7,Black,Soybean,SSP
55,40,25,30,300,7,Black,Soybean,SSP
60,40,25,30,300,7,Black,Soybean,SSP
20,40,20,25,700,6,Black,Gram,DAP
25,40,20,25,700,6,Black,Gram,DAP
30,40,20,25,700,6,Black,Gram,DAP
20,45,25,30,800,6.5,Black,Gram,DAP
25,45,25,30,800,6.5,Black,Gram,DAP
30,45,25,30,800,6.5,Black,Gram,DAP
20,50,30,35,700,7,Black,Gram,DAP
25,50,30,35,700,7,Black,Gram,DAP
30,50,30,35,700,7,Black,Gram,DAP
20,40,25,25,800,6,Black,Gram,MOP
25,40,25,25,800,6,Black,Gram,MOP
30,40,25,25,800,6,Black,Gram,MOP
20,45,30,30,700,6.5,Black,Gram,MOP
25,45,30,30,700,6.5,Black,Gram,MOP
30,45,30,30,700,6.5,Black,Gram,MOP
20,50,20,35,800,7,Black,Gram,MOP
25,50,20,35,800,7,Black,Gram,MOP
30,50,20,35,800,7,Black,Gram,MOP
20,40,30,25,700,6,Black,Gram,DAP
25,40,30,25,700,6,Black,Gram,DAP
30,40,30,25,700,6,Black,Gram,DAP
20,45,20,30,800,6.5,Black,Gram,DAP
25,45,20,30,800,6.5,Black,Gram,DAP
30,45,20,30,800,6.5,Black,Gram,DAP
20,50,25,35,700,7,Black,Gram,DAP
25,50,25,35,700,7,Black,Gram,DAP
30,50,25,35,700,7,Black,Gram,DAP
30,20,20,25,500,6,Red,Tur,Urea
35,20,20,25,500,6,Red,Tur,Urea
40,20,20,25,500,6,Red,Tur,Urea
30,25,25,30,600,6.5,Red,Tur,Urea
35,25,25,30,600,6.5,Red,Tur,Urea
40,25,25,30,600,6.5,Red,Tur,Urea
30,30,20,35,500,7,Red,Tur,Urea
35,30,20,35,500,7,Red,Tur,Urea
40,30,20,35,500,7,Red,Tur,Urea
30,20,25,25,600,6,Red,Tur,MOP
35,20,25,25,600,6,Red,Tur,MOP
40,20,25,25,600,6,Red,Tur,MOP
